zhen: 1 robot_money: 0 || boat_money: 0
zhen: 9867 robot_money: 188321 || boat_money: 150624
zhen: 9868 robot_money: 188321 || boat_money: 150624
zhen: 9869 robot_money: 188321 || boat_money: 150624
zhen: 9870 robot_money: 188321 || boat_money: 150624
zhen: 9871 robot_money: 188321 || boat_money: 150624
zhen: 9872 robot_money: 188321 || boat_money: 150624
zhen: 9873 robot_money: 188321 || boat_money: 150624
zhen: 9874 robot_money: 188321 || boat_money: 150624
zhen: 9875 robot_money: 188321 || boat_money: 150624
zhen: 9876 robot_money: 188321 || boat_money: 150624
zhen: 9877 robot_money: 188398 || boat_money: 150624
zhen: 9878 robot_money: 188583 || boat_money: 150624
zhen: 9879 robot_money: 188583 || boat_money: 150624
zhen: 9880 robot_money: 188583 || boat_money: 150624
zhen: 9881 robot_money: 188675 || boat_money: 150624
zhen: 9882 robot_money: 188675 || boat_money: 150624
zhen: 9883 robot_money: 188675 || boat_money: 150624
zhen: 9884 robot_money: 188675 || boat_money: 150624
zhen: 9885 robot_money: 188675 || boat_money: 150624
zhen: 9886 robot_money: 188675 || boat_money: 150624
zhen: 9887 robot_money: 188675 || boat_money: 150624
zhen: 9888 robot_money: 188675 || boat_money: 150624
zhen: 9889 robot_money: 188675 || boat_money: 150624
zhen: 9890 robot_money: 188675 || boat_money: 150624
zhen: 9891 robot_money: 188675 || boat_money: 150624
zhen: 9892 robot_money: 188675 || boat_money: 150624
zhen: 9893 robot_money: 188675 || boat_money: 150624
zhen: 9894 robot_money: 188675 || boat_money: 150624
zhen: 9895 robot_money: 188855 || boat_money: 150624
zhen: 9896 robot_money: 188855 || boat_money: 150624
zhen: 9897 robot_money: 188855 || boat_money: 150624
zhen: 9898 robot_money: 189047 || boat_money: 150624
zhen: 9899 robot_money: 189047 || boat_money: 150624
zhen: 9900 robot_money: 189047 || boat_money: 150624
zhen: 9901 robot_money: 189047 || boat_money: 150624
zhen: 9902 robot_money: 189047 || boat_money: 150624
zhen: 9903 robot_money: 189047 || boat_money: 150624
zhen: 9904 robot_money: 189047 || boat_money: 150624
zhen: 9905 robot_money: 189047 || boat_money: 150624
zhen: 9906 robot_money: 189047 || boat_money: 150624
zhen: 9907 robot_money: 189047 || boat_money: 150624
zhen: 9908 robot_money: 189047 || boat_money: 150624
zhen: 9909 robot_money: 189047 || boat_money: 150624
zhen: 9910 robot_money: 189047 || boat_money: 150624
zhen: 9911 robot_money: 189047 || boat_money: 150624
zhen: 9912 robot_money: 189047 || boat_money: 150624
zhen: 9913 robot_money: 189047 || boat_money: 150624
zhen: 9914 robot_money: 189239 || boat_money: 150624
zhen: 9915 robot_money: 189239 || boat_money: 150624
zhen: 9916 robot_money: 189239 || boat_money: 150624
zhen: 9917 robot_money: 189239 || boat_money: 150624
zhen: 9918 robot_money: 189239 || boat_money: 150624
zhen: 9919 robot_money: 189239 || boat_money: 150624
zhen: 9920 robot_money: 189239 || boat_money: 150624
zhen: 9921 robot_money: 189239 || boat_money: 150624
zhen: 9922 robot_money: 189239 || boat_money: 150624
zhen: 9923 robot_money: 189239 || boat_money: 150624
zhen: 9924 robot_money: 189239 || boat_money: 150624
zhen: 9925 robot_money: 189239 || boat_money: 150624
zhen: 9926 robot_money: 189239 || boat_money: 150624
zhen: 9927 robot_money: 189239 || boat_money: 150624
zhen: 9928 robot_money: 189436 || boat_money: 150624
zhen: 9929 robot_money: 189436 || boat_money: 150624
zhen: 9930 robot_money: 189436 || boat_money: 150624
zhen: 9931 robot_money: 189436 || boat_money: 150624
zhen: 9932 robot_money: 189436 || boat_money: 150624
zhen: 9933 robot_money: 189436 || boat_money: 150624
zhen: 9934 robot_money: 189436 || boat_money: 150624
zhen: 9935 robot_money: 189436 || boat_money: 150624
zhen: 9936 robot_money: 189436 || boat_money: 150624
zhen: 9937 robot_money: 189436 || boat_money: 150624
zhen: 9938 robot_money: 189436 || boat_money: 150624
zhen: 9939 robot_money: 189436 || boat_money: 150624
zhen: 9940 robot_money: 189436 || boat_money: 150624
zhen: 9941 robot_money: 189436 || boat_money: 150624
zhen: 9942 robot_money: 189436 || boat_money: 150624
zhen: 9943 robot_money: 189634 || boat_money: 150624
zhen: 9944 robot_money: 189634 || boat_money: 150624
zhen: 9945 robot_money: 189634 || boat_money: 150624
zhen: 9946 robot_money: 189634 || boat_money: 150624
zhen: 9947 robot_money: 189634 || boat_money: 150624
zhen: 9948 robot_money: 189634 || boat_money: 150624
zhen: 9949 robot_money: 189634 || boat_money: 150624
zhen: 9950 robot_money: 189634 || boat_money: 150624
zhen: 9951 robot_money: 189826 || boat_money: 150624
zhen: 9952 robot_money: 189826 || boat_money: 150624
zhen: 9953 robot_money: 189826 || boat_money: 150624
zhen: 9954 robot_money: 189826 || boat_money: 150624
zhen: 9955 robot_money: 189826 || boat_money: 150624
zhen: 9956 robot_money: 189826 || boat_money: 150624
zhen: 9957 robot_money: 189826 || boat_money: 150624
zhen: 9958 robot_money: 190007 || boat_money: 150624
zhen: 9959 robot_money: 190007 || boat_money: 150624
zhen: 9960 robot_money: 190191 || boat_money: 150624
zhen: 9961 robot_money: 190191 || boat_money: 150624
zhen: 9962 robot_money: 190191 || boat_money: 150624
zhen: 9963 robot_money: 190191 || boat_money: 150624
zhen: 9964 robot_money: 190575 || boat_money: 150624
zhen: 9965 robot_money: 190575 || boat_money: 150624
zhen: 9966 robot_money: 190575 || boat_money: 150624
zhen: 9967 robot_money: 190575 || boat_money: 150624
zhen: 9968 robot_money: 190575 || boat_money: 150624
zhen: 9969 robot_money: 190575 || boat_money: 150624
zhen: 9970 robot_money: 190575 || boat_money: 150624
zhen: 9971 robot_money: 190575 || boat_money: 150624
zhen: 9972 robot_money: 190575 || boat_money: 150624
zhen: 9973 robot_money: 190575 || boat_money: 150624
zhen: 9974 robot_money: 190575 || boat_money: 150624
zhen: 9975 robot_money: 190764 || boat_money: 150624
zhen: 9976 robot_money: 190954 || boat_money: 150624
zhen: 9977 robot_money: 190954 || boat_money: 150624
zhen: 9978 robot_money: 190954 || boat_money: 150624
zhen: 9979 robot_money: 190954 || boat_money: 150624
zhen: 9980 robot_money: 190954 || boat_money: 150624
zhen: 9981 robot_money: 190954 || boat_money: 150624
zhen: 9982 robot_money: 190954 || boat_money: 150624
zhen: 9983 robot_money: 190954 || boat_money: 150624
zhen: 9984 robot_money: 191150 || boat_money: 150624
zhen: 9985 robot_money: 191150 || boat_money: 150624
zhen: 9986 robot_money: 191150 || boat_money: 150624
zhen: 9987 robot_money: 191345 || boat_money: 150624
zhen: 9988 robot_money: 191345 || boat_money: 150624
zhen: 9989 robot_money: 191345 || boat_money: 150624
zhen: 9990 robot_money: 191345 || boat_money: 150624
zhen: 9991 robot_money: 191345 || boat_money: 150624
zhen: 9992 robot_money: 191345 || boat_money: 150624
zhen: 9993 robot_money: 191345 || boat_money: 150624
zhen: 9994 robot_money: 191345 || boat_money: 150624
zhen: 9995 robot_money: 191345 || boat_money: 150624
zhen: 9996 robot_money: 191541 || boat_money: 150624
zhen: 9997 robot_money: 191725 || boat_money: 150624
zhen: 9998 robot_money: 191725 || boat_money: 150624
zhen: 9999 robot_money: 191725 || boat_money: 150624
zhen: 10000 robot_money: 191725 || boat_money: 150624
zhen: 10001 robot_money: 191917 || boat_money: 150624
zhen: 10002 robot_money: 191917 || boat_money: 150624
zhen: 10003 robot_money: 191917 || boat_money: 150624
zhen: 10004 robot_money: 191994 || boat_money: 150624
zhen: 10005 robot_money: 191994 || boat_money: 150624
zhen: 10006 robot_money: 191994 || boat_money: 150624
zhen: 10007 robot_money: 191994 || boat_money: 150624
zhen: 10008 robot_money: 191994 || boat_money: 150624
zhen: 10009 robot_money: 191994 || boat_money: 150624
zhen: 10010 robot_money: 191994 || boat_money: 150624
zhen: 10011 robot_money: 192191 || boat_money: 150624
zhen: 10012 robot_money: 192191 || boat_money: 150624
zhen: 10013 robot_money: 192191 || boat_money: 150624
zhen: 10014 robot_money: 192191 || boat_money: 150624
zhen: 10015 robot_money: 192191 || boat_money: 150624
zhen: 10016 robot_money: 192191 || boat_money: 150624
zhen: 10017 robot_money: 192191 || boat_money: 150624
zhen: 10018 robot_money: 192191 || boat_money: 150624
zhen: 10019 robot_money: 192191 || boat_money: 150624
zhen: 10020 robot_money: 192191 || boat_money: 150624
zhen: 10021 robot_money: 192191 || boat_money: 150624
zhen: 10022 robot_money: 192191 || boat_money: 150624
zhen: 10023 robot_money: 192191 || boat_money: 150624
zhen: 10024 robot_money: 192191 || boat_money: 150624
zhen: 10025 robot_money: 192191 || boat_money: 150624
zhen: 10026 robot_money: 192191 || boat_money: 150624
zhen: 10027 robot_money: 192191 || boat_money: 150624
zhen: 10028 robot_money: 192191 || boat_money: 150624
zhen: 10029 robot_money: 192191 || boat_money: 150624
zhen: 10030 robot_money: 192191 || boat_money: 150624
zhen: 10031 robot_money: 192191 || boat_money: 150624
zhen: 10032 robot_money: 192191 || boat_money: 150624
zhen: 10033 robot_money: 192191 || boat_money: 150624
zhen: 10034 robot_money: 192191 || boat_money: 150624
zhen: 10035 robot_money: 192191 || boat_money: 150624
zhen: 10036 robot_money: 192191 || boat_money: 150624
zhen: 10037 robot_money: 192191 || boat_money: 150624
zhen: 10038 robot_money: 192191 || boat_money: 150624
zhen: 10039 robot_money: 192191 || boat_money: 150624
zhen: 10040 robot_money: 192372 || boat_money: 150624
zhen: 10041 robot_money: 192372 || boat_money: 150624
zhen: 10042 robot_money: 192372 || boat_money: 150624
zhen: 10043 robot_money: 192372 || boat_money: 150624
zhen: 10044 robot_money: 192372 || boat_money: 150624
zhen: 10045 robot_money: 192372 || boat_money: 150624
zhen: 10046 robot_money: 192372 || boat_money: 150624
zhen: 10047 robot_money: 192372 || boat_money: 150624
zhen: 10048 robot_money: 192565 || boat_money: 150624
zhen: 10049 robot_money: 192565 || boat_money: 150624
zhen: 10050 robot_money: 192648 || boat_money: 150624
zhen: 10051 robot_money: 192648 || boat_money: 150624
zhen: 10052 robot_money: 192648 || boat_money: 150624
zhen: 10053 robot_money: 192648 || boat_money: 150624
zhen: 10054 robot_money: 192648 || boat_money: 150624
zhen: 10055 robot_money: 192648 || boat_money: 150624
zhen: 10056 robot_money: 192648 || boat_money: 150624
zhen: 10057 robot_money: 192648 || boat_money: 150624
zhen: 10058 robot_money: 192648 || boat_money: 150624
zhen: 10059 robot_money: 192648 || boat_money: 150624
zhen: 10060 robot_money: 192648 || boat_money: 150624
zhen: 10061 robot_money: 192648 || boat_money: 150624
zhen: 10062 robot_money: 192648 || boat_money: 150624
zhen: 10063 robot_money: 192648 || boat_money: 150624
zhen: 10064 robot_money: 192648 || boat_money: 150624
zhen: 10065 robot_money: 192648 || boat_money: 150624
zhen: 10066 robot_money: 192648 || boat_money: 150624
zhen: 10067 robot_money: 192648 || boat_money: 150624
zhen: 10068 robot_money: 192839 || boat_money: 150624
zhen: 10069 robot_money: 193030 || boat_money: 150624
zhen: 10070 robot_money: 193030 || boat_money: 150624
zhen: 10071 robot_money: 193030 || boat_money: 150624
zhen: 10072 robot_money: 193030 || boat_money: 150624
zhen: 10073 robot_money: 193030 || boat_money: 150624
zhen: 10074 robot_money: 193030 || boat_money: 150624
zhen: 10075 robot_money: 193030 || boat_money: 150624
zhen: 10076 robot_money: 193030 || boat_money: 150624
zhen: 10077 robot_money: 193030 || boat_money: 150624
zhen: 10078 robot_money: 193030 || boat_money: 150624
zhen: 10079 robot_money: 193030 || boat_money: 150624
zhen: 10080 robot_money: 193030 || boat_money: 150624
zhen: 10081 robot_money: 193030 || boat_money: 150624
zhen: 10082 robot_money: 193030 || boat_money: 150624
zhen: 10083 robot_money: 193030 || boat_money: 150624
zhen: 10084 robot_money: 193030 || boat_money: 150624
zhen: 10085 robot_money: 193030 || boat_money: 150624
zhen: 10086 robot_money: 193030 || boat_money: 150624
zhen: 10087 robot_money: 193030 || boat_money: 150624
zhen: 10088 robot_money: 193030 || boat_money: 150624
zhen: 10089 robot_money: 193030 || boat_money: 150624
zhen: 10090 robot_money: 193030 || boat_money: 150624
zhen: 10091 robot_money: 193030 || boat_money: 150624
zhen: 10092 robot_money: 193030 || boat_money: 150624
zhen: 10093 robot_money: 193030 || boat_money: 150624
zhen: 10094 robot_money: 193030 || boat_money: 150624
zhen: 10095 robot_money: 193030 || boat_money: 150624
zhen: 10096 robot_money: 193030 || boat_money: 150624
zhen: 10097 robot_money: 193030 || boat_money: 150624
zhen: 10098 robot_money: 193030 || boat_money: 150624
zhen: 10099 robot_money: 193030 || boat_money: 150624
zhen: 10100 robot_money: 193030 || boat_money: 150624
zhen: 10101 robot_money: 193030 || boat_money: 150624
zhen: 10102 robot_money: 193030 || boat_money: 150624
zhen: 10103 robot_money: 193030 || boat_money: 150624
zhen: 10104 robot_money: 193030 || boat_money: 150624
zhen: 10105 robot_money: 193030 || boat_money: 150624
zhen: 10106 robot_money: 193030 || boat_money: 150624
zhen: 10107 robot_money: 193030 || boat_money: 150624
zhen: 10108 robot_money: 193226 || boat_money: 150624
zhen: 10109 robot_money: 193226 || boat_money: 150624
zhen: 10110 robot_money: 193226 || boat_money: 150624
zhen: 10111 robot_money: 193226 || boat_money: 150624
zhen: 10112 robot_money: 193226 || boat_money: 150624
zhen: 10113 robot_money: 193226 || boat_money: 150624
zhen: 10114 robot_money: 193226 || boat_money: 150624
zhen: 10115 robot_money: 193426 || boat_money: 150624
zhen: 10116 robot_money: 193426 || boat_money: 150624
zhen: 10117 robot_money: 193426 || boat_money: 150624
zhen: 10118 robot_money: 193607 || boat_money: 150624
zhen: 10119 robot_money: 193983 || boat_money: 150624
zhen: 10120 robot_money: 193983 || boat_money: 150624
zhen: 10121 robot_money: 194183 || boat_money: 150624
zhen: 10122 robot_money: 194371 || boat_money: 150624
zhen: 10123 robot_money: 194371 || boat_money: 150624
zhen: 10124 robot_money: 194371 || boat_money: 150624
zhen: 10125 robot_money: 194371 || boat_money: 150624
zhen: 10126 robot_money: 194371 || boat_money: 150624
zhen: 10127 robot_money: 194371 || boat_money: 150624
zhen: 10128 robot_money: 194371 || boat_money: 150624
zhen: 10129 robot_money: 194371 || boat_money: 150624
zhen: 10130 robot_money: 194371 || boat_money: 150624
zhen: 10131 robot_money: 194371 || boat_money: 150624
zhen: 10132 robot_money: 194371 || boat_money: 150624
zhen: 10133 robot_money: 194371 || boat_money: 150624
zhen: 10134 robot_money: 194371 || boat_money: 150624
zhen: 10135 robot_money: 194371 || boat_money: 150624
zhen: 10136 robot_money: 194371 || boat_money: 150624
zhen: 10137 robot_money: 194371 || boat_money: 150624
zhen: 10138 robot_money: 194371 || boat_money: 150624
zhen: 10139 robot_money: 194371 || boat_money: 150624
zhen: 10140 robot_money: 194371 || boat_money: 150624
zhen: 10141 robot_money: 194371 || boat_money: 150624
zhen: 10142 robot_money: 194371 || boat_money: 150624
zhen: 10143 robot_money: 194371 || boat_money: 150624
zhen: 10144 robot_money: 194371 || boat_money: 150624
zhen: 10145 robot_money: 194568 || boat_money: 150624
zhen: 10146 robot_money: 194568 || boat_money: 150624
zhen: 10147 robot_money: 194568 || boat_money: 150624
zhen: 10148 robot_money: 194568 || boat_money: 150624
zhen: 10149 robot_money: 194764 || boat_money: 150624
zhen: 10150 robot_money: 194764 || boat_money: 150624
zhen: 10151 robot_money: 194764 || boat_money: 150624
zhen: 10152 robot_money: 194764 || boat_money: 150624
zhen: 10153 robot_money: 194764 || boat_money: 150624
zhen: 10154 robot_money: 194764 || boat_money: 150624
zhen: 10155 robot_money: 194764 || boat_money: 150624
zhen: 10156 robot_money: 194764 || boat_money: 150624
zhen: 10157 robot_money: 194764 || boat_money: 150624
zhen: 10158 robot_money: 194764 || boat_money: 150624
zhen: 10159 robot_money: 194949 || boat_money: 150624
zhen: 10160 robot_money: 194949 || boat_money: 150624
zhen: 10161 robot_money: 194949 || boat_money: 150624
zhen: 10162 robot_money: 194949 || boat_money: 150624
zhen: 10163 robot_money: 194949 || boat_money: 150624
zhen: 10164 robot_money: 194949 || boat_money: 150624
zhen: 10165 robot_money: 194949 || boat_money: 150624
zhen: 10166 robot_money: 195133 || boat_money: 150624
zhen: 10167 robot_money: 195133 || boat_money: 150624
zhen: 10168 robot_money: 195133 || boat_money: 150624
zhen: 10169 robot_money: 195133 || boat_money: 150624
zhen: 10170 robot_money: 195133 || boat_money: 150624
zhen: 10171 robot_money: 195133 || boat_money: 150624
zhen: 10172 robot_money: 195133 || boat_money: 150624
zhen: 10173 robot_money: 195133 || boat_money: 150624
zhen: 10174 robot_money: 195133 || boat_money: 150624
zhen: 10175 robot_money: 195133 || boat_money: 150624
zhen: 10176 robot_money: 195133 || boat_money: 150624
zhen: 10177 robot_money: 195133 || boat_money: 150624
zhen: 10178 robot_money: 195133 || boat_money: 150624
zhen: 10179 robot_money: 195133 || boat_money: 150624
zhen: 10180 robot_money: 195133 || boat_money: 150624
zhen: 10181 robot_money: 195133 || boat_money: 150624
zhen: 10182 robot_money: 195133 || boat_money: 150624
zhen: 10183 robot_money: 195133 || boat_money: 150624
zhen: 10184 robot_money: 195133 || boat_money: 150624
zhen: 10185 robot_money: 195133 || boat_money: 150624
zhen: 10186 robot_money: 195133 || boat_money: 150624
zhen: 10187 robot_money: 195133 || boat_money: 150624
zhen: 10188 robot_money: 195133 || boat_money: 150624
zhen: 10189 robot_money: 195330 || boat_money: 150624
zhen: 10190 robot_money: 195330 || boat_money: 150624
zhen: 10191 robot_money: 195330 || boat_money: 150624
zhen: 10192 robot_money: 195330 || boat_money: 150624
zhen: 10193 robot_money: 195330 || boat_money: 150624
zhen: 10194 robot_money: 195330 || boat_money: 150624
zhen: 10195 robot_money: 195330 || boat_money: 150624
